date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-06-17,SKU0182,1,4752.37,4752.37,0
2025-06-18,SKU0182,7,33266.59,4752.37,0
2025-06-19,SKU0182,6,28514.22,4752.37,0
2025-06-20,SKU0182,6,28514.22,4752.37,0
2025-06-21,SKU0182,8,38018.96,4752.37,0
2025-06-22,SKU0182,2,9504.74,4752.37,0
2025-06-23,SKU0182,11,52276.07,4752.37,0
2025-06-24,SKU0182,4,19009.48,4752.37,0
2025-06-25,SKU0182,5,23761.85,4752.37,0
2025-06-26,SKU0182,5,23761.85,4752.37,0
2025-06-27,SKU0182,6,28514.22,4752.37,0
2025-06-28,SKU0182,7,33266.59,4752.37,0
2025-06-29,SKU0182,7,33266.59,4752.37,0
2025-06-30,SKU0182,5,23761.85,4752.37,0
2025-07-01,SKU0182,3,14257.11,4752.37,0
2025-07-02,SKU0182,2,9504.74,4752.37,0
2025-07-03,SKU0182,6,28514.22,4752.37,0
2025-07-04,SKU0182,0,0.0,4752.37,0
2025-07-05,SKU0182,6,28514.22,4752.37,0
2025-07-06,SKU0182,5,23761.85,4752.37,0
2025-07-07,SKU0182,5,23761.85,4752.37,0
2025-07-08,SKU0182,5,23761.85,4752.37,0
2025-07-09,SKU0182,2,9504.74,4752.37,0
2025-07-10,SKU0182,3,14257.11,4752.37,0
2025-07-11,SKU0182,5,23761.85,4752.37,0
2025-07-12,SKU0182,6,28514.22,4752.37,0
2025-07-13,SKU0182,5,23761.85,4752.37,0
2025-07-14,SKU0182,7,33266.59,4752.37,0
2025-07-15,SKU0182,6,28514.22,4752.37,0
2025-07-16,SKU0182,1,4752.37,4752.37,0
2025-07-17,SKU0182,3,14257.11,4752.37,0
2025-07-18,SKU0182,4,19009.48,4752.37,0
2025-07-19,SKU0182,3,14257.11,4752.37,0
2025-07-20,SKU0182,1,4752.37,4752.37,0
2025-07-21,SKU0182,6,28514.22,4752.37,0
2025-07-22,SKU0182,4,19009.48,4752.37,0
2025-07-23,SKU0182,4,19009.48,4752.37,0
2025-07-24,SKU0182,2,9504.74,4752.37,0
2025-07-25,SKU0182,6,28514.22,4752.37,0
2025-07-26,SKU0182,2,9504.74,4752.37,0
2025-07-27,SKU0182,4,19009.48,4752.37,0
2025-07-28,SKU0182,1,4752.37,4752.37,0
2025-07-29,SKU0182,2,9504.74,4752.37,0
2025-07-30,SKU0182,2,9504.74,4752.37,0
2025-07-31,SKU0182,8,38018.96,4752.37,0
2025-08-01,SKU0182,2,9504.74,4752.37,0
2025-08-02,SKU0182,5,23761.85,4752.37,0
2025-08-03,SKU0182,1,4752.37,4752.37,0
2025-08-04,SKU0182,5,23761.85,4752.37,0
2025-08-05,SKU0182,2,9504.74,4752.37,0
2025-08-06,SKU0182,1,4752.37,4752.37,0
2025-08-07,SKU0182,9,42771.33,4752.37,0
2025-08-08,SKU0182,4,19009.48,4752.37,0
2025-08-09,SKU0182,4,19009.48,4752.37,0
2025-08-10,SKU0182,3,14257.11,4752.37,0
2025-08-11,SKU0182,1,4752.37,4752.37,0
2025-08-12,SKU0182,3,14257.11,4752.37,0
2025-08-13,SKU0182,5,23761.85,4752.37,0
2025-08-14,SKU0182,3,14257.11,4752.37,0
2025-08-15,SKU0182,6,28514.22,4752.37,0
2025-08-16,SKU0182,3,14257.11,4752.37,0
2025-08-17,SKU0182,3,14257.11,4752.37,0
2025-08-18,SKU0182,5,23761.85,4752.37,0
2025-08-19,SKU0182,7,33266.59,4752.37,0
2025-08-20,SKU0182,4,19009.48,4752.37,0
2025-08-21,SKU0182,2,9504.74,4752.37,0
2025-08-22,SKU0182,0,0.0,4752.37,0
2025-08-23,SKU0182,4,19009.48,4752.37,0
2025-08-24,SKU0182,5,23761.85,4752.37,0
2025-08-25,SKU0182,4,19009.48,4752.37,0
2025-08-26,SKU0182,3,14257.11,4752.37,0
2025-08-27,SKU0182,8,38018.96,4752.37,0
2025-08-28,SKU0182,4,19009.48,4752.37,0
2025-08-29,SKU0182,2,9504.74,4752.37,0
2025-08-30,SKU0182,4,19009.48,4752.37,0
2025-08-31,SKU0182,6,28514.22,4752.37,0
2023-10-06,SKU0183,14,59884.3,4277.45,0
2023-10-07,SKU0183,15,64161.75,4277.45,0
2023-10-08,SKU0183,8,34219.6,4277.45,0
2023-10-09,SKU0183,3,12832.35,4277.45,0
2023-10-10,SKU0183,24,102658.8,4277.45,0
2023-10-11,SKU0183,23,98381.35,4277.45,0
2023-10-12,SKU0183,13,55606.85,4277.45,0
2023-10-13,SKU0183,11,47051.95,4277.45,0
2023-10-14,SKU0183,5,21387.25,4277.45,0
2023-10-15,SKU0183,6,25664.7,4277.45,0
2023-10-16,SKU0183,8,34219.6,4277.45,0
2023-10-17,SKU0183,13,55606.85,4277.45,0
2023-10-18,SKU0183,10,42774.5,4277.45,0
2023-10-19,SKU0183,20,85549.0,4277.45,0
2023-10-20,SKU0183,20,85549.0,4277.45,0
2023-10-21,SKU0183,9,38497.05,4277.45,0
2023-10-22,SKU0183,9,38497.05,4277.45,0
2023-10-23,SKU0183,11,47051.95,4277.45,0
2023-10-24,SKU0183,17,72716.65,4277.45,0
2023-10-25,SKU0183,5,21387.25,4277.45,0
2023-10-26,SKU0183,19,81271.55,4277.45,0
2023-10-27,SKU0183,9,38497.05,4277.45,0
2023-10-28,SKU0183,4,17109.8,4277.45,0
2023-10-29,SKU0183,6,25664.7,4277.45,0
2023-10-30,SKU0183,7,29942.15,4277.45,0
2023-10-31,SKU0183,15,64161.75,4277.45,0
2023-11-01,SKU0183,16,68439.2,4277.45,0
2023-11-02,SKU0183,10,42774.5,4277.45,0
2023-11-03,SKU0183,6,25664.7,4277.45,0
2023-11-04,SKU0183,5,21387.25,4277.45,0
2023-11-05,SKU0183,9,38497.05,4277.45,0
2023-11-06,SKU0183,9,38497.05,4277.45,0
2023-11-07,SKU0183,15,64161.75,4277.45,0
2023-11-08,SKU0183,9,38497.05,4277.45,0
2023-11-09,SKU0183,16,68439.2,4277.45,0
2023-11-10,SKU0183,20,85549.0,4277.45,0
2023-11-11,SKU0183,7,29942.15,4277.45,0
2023-11-12,SKU0183,10,42774.5,4277.45,0
2023-11-13,SKU0183,24,102658.8,4277.45,0
2023-11-14,SKU0183,18,76994.1,4277.45,0
2023-11-15,SKU0183,10,42774.5,4277.45,0
2023-11-16,SKU0183,22,94103.9,4277.45,0
2023-11-17,SKU0183,6,25664.7,4277.45,0
2023-11-18,SKU0183,8,34219.6,4277.45,0
2023-11-19,SKU0183,8,34219.6,4277.45,0
2023-11-20,SKU0183,23,78534.55,3414.55,1
2023-11-21,SKU0183,30,102436.37,3414.55,1
2023-11-22,SKU0183,34,116094.55,3414.55,1
2023-11-23,SKU0183,21,71705.46,3414.55,1
2023-11-24,SKU0183,18,61461.82,3414.55,1
2023-11-25,SKU0183,12,40974.55,3414.55,1
2023-11-26,SKU0183,5,17072.73,3414.55,1
2023-11-27,SKU0183,21,71705.46,3414.55,1
2023-11-28,SKU0183,4,17109.8,4277.45,0
2023-11-29,SKU0183,8,34219.6,4277.45,0
2023-11-30,SKU0183,17,72716.65,4277.45,0
2023-12-01,SKU0183,11,47051.95,4277.45,0
2023-12-02,SKU0183,10,42774.5,4277.45,0
2023-12-03,SKU0183,13,55606.85,4277.45,0
2023-12-04,SKU0183,6,25664.7,4277.45,0
2023-12-05,SKU0183,19,81271.55,4277.45,0
2023-12-06,SKU0183,13,55606.85,4277.45,0
2023-12-07,SKU0183,14,59884.3,4277.45,0
2023-12-08,SKU0183,5,21387.25,4277.45,0
2023-12-09,SKU0183,16,68439.2,4277.45,0
2023-12-10,SKU0183,9,38497.05,4277.45,0
2023-12-11,SKU0183,9,38497.05,4277.45,0
2023-12-12,SKU0183,13,55606.85,4277.45,0
2023-12-13,SKU0183,15,64161.75,4277.45,0
2023-12-14,SKU0183,3,12832.35,4277.45,0
2023-12-15,SKU0183,7,29942.15,4277.45,0
2023-12-16,SKU0183,8,34219.6,4277.45,0
2023-12-17,SKU0183,9,38497.05,4277.45,0
2023-12-18,SKU0183,12,51329.4,4277.45,0
2023-12-19,SKU0183,14,59884.3,4277.45,0
2023-12-20,SKU0183,29,99021.82,3414.55,1
2023-12-21,SKU0183,33,112680.01,3414.55,1
2023-12-22,SKU0183,24,81949.1,3414.55,1
2023-12-23,SKU0183,21,71705.46,3414.55,1
2023-12-24,SKU0183,26,88778.19,3414.55,1
2023-12-25,SKU0183,24,81949.1,3414.55,1
2023-12-26,SKU0183,33,112680.01,3414.55,1
2023-12-27,SKU0183,9,30730.91,3414.55,1
2023-12-28,SKU0183,35,119509.1,3414.55,1
2023-12-29,SKU0183,31,105850.91,3414.55,1
2023-12-30,SKU0183,26,88778.19,3414.55,1
2023-12-31,SKU0183,12,40974.55,3414.55,1
2024-01-01,SKU0183,9,38497.05,4277.45,0
2024-01-02,SKU0183,22,94103.9,4277.45,0
2024-01-03,SKU0183,21,89826.45,4277.45,0
2024-01-04,SKU0183,12,51329.4,4277.45,0
2024-01-05,SKU0183,19,81271.55,4277.45,0
2024-01-06,SKU0183,5,21387.25,4277.45,0
2024-01-07,SKU0183,8,34219.6,4277.45,0
2024-01-08,SKU0183,13,55606.85,4277.45,0
2024-01-09,SKU0183,14,59884.3,4277.45,0
2024-01-10,SKU0183,12,51329.4,4277.45,0
2024-01-11,SKU0183,18,76994.1,4277.45,0
2024-01-12,SKU0183,9,38497.05,4277.45,0
2024-01-13,SKU0183,18,76994.1,4277.45,0
2024-01-14,SKU0183,9,38497.05,4277.45,0
2024-01-15,SKU0183,20,85549.0,4277.45,0
2024-01-16,SKU0183,13,55606.85,4277.45,0
2024-01-17,SKU0183,12,51329.4,4277.45,0
2024-01-18,SKU0183,10,42774.5,4277.45,0
2024-01-19,SKU0183,15,64161.75,4277.45,0
2024-01-20,SKU0183,9,38497.05,4277.45,0
2024-01-21,SKU0183,13,55606.85,4277.45,0
2024-01-22,SKU0183,7,29942.15,4277.45,0
2024-01-23,SKU0183,10,42774.5,4277.45,0
2024-01-24,SKU0183,18,76994.1,4277.45,0
2024-01-25,SKU0183,12,51329.4,4277.45,0
2024-01-26,SKU0183,7,29942.15,4277.45,0
2024-01-27,SKU0183,14,59884.3,4277.45,0
2024-01-28,SKU0183,10,42774.5,4277.45,0
2024-01-29,SKU0183,5,21387.25,4277.45,0
2024-01-30,SKU0183,21,89826.45,4277.45,0
2024-01-31,SKU0183,9,38497.05,4277.45,0
2024-02-01,SKU0183,20,85549.0,4277.45,0
2024-02-02,SKU0183,10,42774.5,4277.45,0
2024-02-03,SKU0183,7,29942.15,4277.45,0
2024-02-04,SKU0183,7,29942.15,4277.45,0
2024-02-05,SKU0183,7,29942.15,4277.45,0
2024-02-06,SKU0183,11,47051.95,4277.45,0
2024-02-07,SKU0183,15,64161.75,4277.45,0
2024-02-08,SKU0183,13,55606.85,4277.45,0
2024-02-09,SKU0183,5,21387.25,4277.45,0
2024-02-10,SKU0183,7,29942.15,4277.45,0
2024-02-11,SKU0183,11,47051.95,4277.45,0
2024-02-12,SKU0183,9,38497.05,4277.45,0
2024-02-13,SKU0183,18,76994.1,4277.45,0
2024-02-14,SKU0183,8,34219.6,4277.45,0
2024-02-15,SKU0183,11,47051.95,4277.45,0
2024-02-16,SKU0183,12,51329.4,4277.45,0
2024-02-17,SKU0183,9,38497.05,4277.45,0
2024-02-18,SKU0183,7,29942.15,4277.45,0
2024-02-19,SKU0183,6,25664.7,4277.45,0
2024-02-20,SKU0183,12,51329.4,4277.45,0
2024-02-21,SKU0183,17,72716.65,4277.45,0
2024-02-22,SKU0183,19,81271.55,4277.45,0
2024-02-23,SKU0183,6,25664.7,4277.45,0
2024-02-24,SKU0183,10,42774.5,4277.45,0
2024-02-25,SKU0183,8,34219.6,4277.45,0
2024-02-26,SKU0183,9,38497.05,4277.45,0
2024-02-27,SKU0183,13,55606.85,4277.45,0
2024-02-28,SKU0183,24,102658.8,4277.45,0
2024-02-29,SKU0183,11,47051.95,4277.45,0
2024-03-01,SKU0183,11,47051.95,4277.45,0
2024-03-02,SKU0183,9,38497.05,4277.45,0
2024-03-03,SKU0183,10,42774.5,4277.45,0
2024-03-04,SKU0183,10,42774.5,4277.45,0
2024-03-05,SKU0183,13,55606.85,4277.45,0
2024-03-06,SKU0183,38,162543.1,4277.45,0
2024-03-07,SKU0183,11,47051.95,4277.45,0
2024-03-08,SKU0183,25,106936.25,4277.45,0
2024-03-09,SKU0183,10,42774.5,4277.45,0
2024-03-10,SKU0183,3,12832.35,4277.45,0
2024-03-11,SKU0183,8,34219.6,4277.45,0
2024-03-12,SKU0183,26,111213.7,4277.45,0
2024-03-13,SKU0183,9,38497.05,4277.45,0
2024-03-14,SKU0183,22,94103.9,4277.45,0
2024-03-15,SKU0183,9,38497.05,4277.45,0
2024-03-16,SKU0183,6,25664.7,4277.45,0
2024-03-17,SKU0183,3,12832.35,4277.45,0
2024-03-18,SKU0183,9,38497.05,4277.45,0
2024-03-19,SKU0183,14,59884.3,4277.45,0
2024-03-20,SKU0183,11,47051.95,4277.45,0
2024-03-21,SKU0183,13,55606.85,4277.45,0
2024-03-22,SKU0183,7,29942.15,4277.45,0
2024-03-23,SKU0183,5,21387.25,4277.45,0
2024-03-24,SKU0183,7,29942.15,4277.45,0
2024-03-25,SKU0183,15,64161.75,4277.45,0
2024-03-26,SKU0183,16,68439.2,4277.45,0
2024-03-27,SKU0183,15,64161.75,4277.45,0
2024-03-28,SKU0183,10,42774.5,4277.45,0
2024-03-29,SKU0183,8,34219.6,4277.45,0
2024-03-30,SKU0183,12,51329.4,4277.45,0
2024-03-31,SKU0183,3,12832.35,4277.45,0
2024-04-01,SKU0183,3,12832.35,4277.45,0
2024-04-02,SKU0183,13,55606.85,4277.45,0
2024-04-03,SKU0183,6,25664.7,4277.45,0
2024-04-04,SKU0183,8,34219.6,4277.45,0
2024-04-05,SKU0183,9,38497.05,4277.45,0
2024-04-06,SKU0183,9,38497.05,4277.45,0
2024-04-07,SKU0183,8,34219.6,4277.45,0
2024-04-08,SKU0183,5,21387.25,4277.45,0
2024-04-09,SKU0183,8,34219.6,4277.45,0
2024-04-10,SKU0183,16,68439.2,4277.45,0
2024-04-11,SKU0183,14,59884.3,4277.45,0
2024-04-12,SKU0183,4,17109.8,4277.45,0
2024-04-13,SKU0183,4,17109.8,4277.45,0
2024-04-14,SKU0183,4,17109.8,4277.45,0
2024-04-15,SKU0183,7,29942.15,4277.45,0
2024-04-16,SKU0183,25,106936.25,4277.45,0
2024-04-17,SKU0183,11,47051.95,4277.45,0
2024-04-18,SKU0183,5,21387.25,4277.45,0
2024-04-19,SKU0183,10,42774.5,4277.45,0
2024-04-20,SKU0183,16,68439.2,4277.45,0
2024-04-21,SKU0183,12,51329.4,4277.45,0
2024-04-22,SKU0183,15,64161.75,4277.45,0
2024-04-23,SKU0183,7,29942.15,4277.45,0
2024-04-24,SKU0183,9,38497.05,4277.45,0
2024-04-25,SKU0183,13,55606.85,4277.45,0
2024-04-26,SKU0183,10,42774.5,4277.45,0
2024-04-27,SKU0183,2,8554.9,4277.45,0
2024-04-28,SKU0183,12,51329.4,4277.45,0
2024-04-29,SKU0183,2,8554.9,4277.45,0
2024-04-30,SKU0183,8,34219.6,4277.45,0
2024-05-01,SKU0183,5,21387.25,4277.45,0
2024-05-02,SKU0183,16,68439.2,4277.45,0
2024-05-03,SKU0183,5,21387.25,4277.45,0
2024-05-04,SKU0183,2,8554.9,4277.45,0
2024-05-05,SKU0183,11,47051.95,4277.45,0
2024-05-06,SKU0183,6,25664.7,4277.45,0
2024-05-07,SKU0183,5,21387.25,4277.45,0
2024-05-08,SKU0183,11,47051.95,4277.45,0
2024-05-09,SKU0183,11,47051.95,4277.45,0
2024-05-10,SKU0183,5,21387.25,4277.45,0
2024-05-11,SKU0183,4,17109.8,4277.45,0
2024-05-12,SKU0183,8,34219.6,4277.45,0
2024-05-13,SKU0183,13,55606.85,4277.45,0
2024-05-14,SKU0183,11,47051.95,4277.45,0
2024-05-15,SKU0183,6,25664.7,4277.45,0
2024-05-16,SKU0183,8,34219.6,4277.45,0
2024-05-17,SKU0183,8,34219.6,4277.45,0
2024-05-18,SKU0183,5,21387.25,4277.45,0
2024-05-19,SKU0183,6,25664.7,4277.45,0
2024-05-20,SKU0183,7,29942.15,4277.45,0
2024-05-21,SKU0183,5,21387.25,4277.45,0
2024-05-22,SKU0183,13,55606.85,4277.45,0
2024-05-23,SKU0183,6,25664.7,4277.45,0
2024-05-24,SKU0183,6,25664.7,4277.45,0
2024-05-25,SKU0183,3,12832.35,4277.45,0
2024-05-26,SKU0183,7,29942.15,4277.45,0
2024-05-27,SKU0183,4,17109.8,4277.45,0
2024-05-28,SKU0183,10,42774.5,4277.45,0
2024-05-29,SKU0183,12,51329.4,4277.45,0
2024-05-30,SKU0183,7,29942.15,4277.45,0
2024-05-31,SKU0183,8,34219.6,4277.45,0
2024-06-01,SKU0183,8,27316.37,3414.55,1
2024-06-02,SKU0183,4,13658.18,3414.55,1
2024-06-03,SKU0183,20,68290.91,3414.55,1
2024-06-04,SKU0183,5,17072.73,3414.55,1
2024-06-05,SKU0183,19,64876.37,3414.55,1
2024-06-06,SKU0183,20,68290.91,3414.55,1
2024-06-07,SKU0183,14,47803.64,3414.55,1
2024-06-08,SKU0183,5,17072.73,3414.55,1
2024-06-09,SKU0183,6,20487.27,3414.55,1
2024-06-10,SKU0183,12,40974.55,3414.55,1
2024-06-11,SKU0183,8,34219.6,4277.45,0
2024-06-12,SKU0183,8,34219.6,4277.45,0
2024-06-13,SKU0183,8,34219.6,4277.45,0
2024-06-14,SKU0183,1,4277.45,4277.45,0
2024-06-15,SKU0183,10,42774.5,4277.45,0
2024-06-16,SKU0183,5,21387.25,4277.45,0
2024-06-17,SKU0183,3,12832.35,4277.45,0
2024-06-18,SKU0183,9,38497.05,4277.45,0
2024-06-19,SKU0183,4,17109.8,4277.45,0
2024-06-20,SKU0183,9,38497.05,4277.45,0
2024-06-21,SKU0183,5,21387.25,4277.45,0
2024-06-22,SKU0183,7,29942.15,4277.45,0
2024-06-23,SKU0183,1,4277.45,4277.45,0
2024-06-24,SKU0183,4,17109.8,4277.45,0
2024-06-25,SKU0183,7,29942.15,4277.45,0
2024-06-26,SKU0183,6,25664.7,4277.45,0
2024-06-27,SKU0183,8,34219.6,4277.45,0
2024-06-28,SKU0183,3,12832.35,4277.45,0
2024-06-29,SKU0183,7,29942.15,4277.45,0
2024-06-30,SKU0183,3,12832.35,4277.45,0
2024-07-01,SKU0183,1,4277.45,4277.45,0
2024-07-02,SKU0183,10,42774.5,4277.45,0
2024-07-03,SKU0183,12,51329.4,4277.45,0
2024-07-04,SKU0183,6,25664.7,4277.45,0
2024-07-05,SKU0183,5,21387.25,4277.45,0
2024-07-06,SKU0183,4,17109.8,4277.45,0
2024-07-07,SKU0183,9,38497.05,4277.45,0
2024-07-08,SKU0183,14,59884.3,4277.45,0
2024-07-09,SKU0183,7,29942.15,4277.45,0
2024-07-10,SKU0183,13,55606.85,4277.45,0
2024-07-11,SKU0183,2,8554.9,4277.45,0
2024-07-12,SKU0183,4,17109.8,4277.45,0
2024-07-13,SKU0183,6,25664.7,4277.45,0
2024-07-14,SKU0183,4,17109.8,4277.45,0
2024-07-15,SKU0183,7,29942.15,4277.45,0
2024-07-16,SKU0183,14,59884.3,4277.45,0
2024-07-17,SKU0183,10,42774.5,4277.45,0
2024-07-18,SKU0183,4,17109.8,4277.45,0
2024-07-19,SKU0183,11,47051.95,4277.45,0
2024-07-20,SKU0183,4,17109.8,4277.45,0
2024-07-21,SKU0183,4,17109.8,4277.45,0
2024-07-22,SKU0183,6,25664.7,4277.45,0
2024-07-23,SKU0183,17,72716.65,4277.45,0
2024-07-24,SKU0183,10,42774.5,4277.45,0
2024-07-25,SKU0183,5,21387.25,4277.45,0
2024-07-26,SKU0183,8,34219.6,4277.45,0
2024-07-27,SKU0183,6,25664.7,4277.45,0
2024-07-28,SKU0183,2,8554.9,4277.45,0
2024-07-29,SKU0183,8,34219.6,4277.45,0
2024-07-30,SKU0183,15,64161.75,4277.45,0
2024-07-31,SKU0183,5,21387.25,4277.45,0
2024-08-01,SKU0183,15,64161.75,4277.45,0
2024-08-02,SKU0183,8,34219.6,4277.45,0
2024-08-03,SKU0183,8,34219.6,4277.45,0
2024-08-04,SKU0183,4,17109.8,4277.45,0
2024-08-05,SKU0183,5,21387.25,4277.45,0
2024-08-06,SKU0183,6,25664.7,4277.45,0
2024-08-07,SKU0183,5,21387.25,4277.45,0
2024-08-08,SKU0183,11,47051.95,4277.45,0
2024-08-09,SKU0183,6,25664.7,4277.45,0
2024-08-10,SKU0183,6,25664.7,4277.45,0
2024-08-11,SKU0183,13,55606.85,4277.45,0
2024-08-12,SKU0183,10,42774.5,4277.45,0
2024-08-13,SKU0183,12,51329.4,4277.45,0
2024-08-14,SKU0183,9,38497.05,4277.45,0
2024-08-15,SKU0183,15,64161.75,4277.45,0
2024-08-16,SKU0183,8,34219.6,4277.45,0
2024-08-17,SKU0183,5,21387.25,4277.45,0
2024-08-18,SKU0183,0,0.0,4277.45,0
2024-08-19,SKU0183,4,17109.8,4277.45,0
2024-08-20,SKU0183,7,29942.15,4277.45,0
2024-08-21,SKU0183,9,38497.05,4277.45,0
2024-08-22,SKU0183,3,12832.35,4277.45,0
2024-08-23,SKU0183,10,42774.5,4277.45,0
2024-08-24,SKU0183,2,8554.9,4277.45,0
2024-08-25,SKU0183,9,38497.05,4277.45,0
2024-08-26,SKU0183,12,51329.4,4277.45,0
2024-08-27,SKU0183,14,59884.3,4277.45,0
2024-08-28,SKU0183,10,42774.5,4277.45,0
2024-08-29,SKU0183,9,38497.05,4277.45,0
2024-08-30,SKU0183,4,17109.8,4277.45,0
2024-08-31,SKU0183,9,38497.05,4277.45,0
2024-09-01,SKU0183,2,8554.9,4277.45,0
2024-09-02,SKU0183,2,8554.9,4277.45,0
2024-09-03,SKU0183,8,34219.6,4277.45,0
2024-09-04,SKU0183,7,29942.15,4277.45,0
2024-09-05,SKU0183,6,25664.7,4277.45,0
2024-09-06,SKU0183,7,29942.15,4277.45,0
2024-09-07,SKU0183,10,42774.5,4277.45,0
2024-09-08,SKU0183,7,29942.15,4277.45,0
2024-09-09,SKU0183,6,25664.7,4277.45,0
2024-09-10,SKU0183,9,38497.05,4277.45,0
2024-09-11,SKU0183,15,64161.75,4277.45,0
2024-09-12,SKU0183,12,51329.4,4277.45,0
2024-09-13,SKU0183,15,64161.75,4277.45,0
2024-09-14,SKU0183,10,42774.5,4277.45,0
2024-09-15,SKU0183,4,17109.8,4277.45,0
2024-09-16,SKU0183,22,94103.9,4277.45,0
2024-09-17,SKU0183,10,42774.5,4277.45,0
2024-09-18,SKU0183,12,51329.4,4277.45,0
2024-09-19,SKU0183,12,51329.4,4277.45,0
2024-09-20,SKU0183,5,21387.25,4277.45,0
2024-09-21,SKU0183,5,21387.25,4277.45,0
2024-09-22,SKU0183,7,29942.15,4277.45,0
2024-09-23,SKU0183,13,55606.85,4277.45,0
2024-09-24,SKU0183,9,38497.05,4277.45,0
2024-09-25,SKU0183,17,72716.65,4277.45,0
2024-09-26,SKU0183,12,51329.4,4277.45,0
2024-09-27,SKU0183,9,38497.05,4277.45,0
2024-09-28,SKU0183,5,21387.25,4277.45,0
2024-09-29,SKU0183,12,51329.4,4277.45,0
2024-09-30,SKU0183,8,34219.6,4277.45,0
2024-10-01,SKU0183,15,64161.75,4277.45,0
2024-10-02,SKU0183,11,47051.95,4277.45,0
2024-10-03,SKU0183,13,55606.85,4277.45,0
2024-10-04,SKU0183,10,42774.5,4277.45,0
2024-10-05,SKU0183,9,38497.05,4277.45,0
2024-10-06,SKU0183,8,34219.6,4277.45,0
2024-10-07,SKU0183,10,42774.5,4277.45,0
2024-10-08,SKU0183,11,47051.95,4277.45,0
2024-10-09,SKU0183,20,85549.0,4277.45,0
2024-10-10,SKU0183,16,68439.2,4277.45,0
2024-10-11,SKU0183,3,12832.35,4277.45,0
2024-10-12,SKU0183,6,25664.7,4277.45,0
2024-10-13,SKU0183,12,51329.4,4277.45,0
2024-10-14,SKU0183,14,59884.3,4277.45,0
2024-10-15,SKU0183,10,42774.5,4277.45,0
2024-10-16,SKU0183,16,68439.2,4277.45,0
2024-10-17,SKU0183,8,34219.6,4277.45,0
2024-10-18,SKU0183,8,34219.6,4277.45,0
2024-10-19,SKU0183,5,21387.25,4277.45,0
2024-10-20,SKU0183,7,29942.15,4277.45,0
2024-10-21,SKU0183,6,25664.7,4277.45,0
2024-10-22,SKU0183,5,21387.25,4277.45,0
2024-10-23,SKU0183,13,55606.85,4277.45,0
2024-10-24,SKU0183,19,81271.55,4277.45,0
2024-10-25,SKU0183,18,76994.1,4277.45,0
2024-10-26,SKU0183,10,42774.5,4277.45,0
2024-10-27,SKU0183,10,42774.5,4277.45,0
2024-10-28,SKU0183,15,64161.75,4277.45,0
2024-10-29,SKU0183,6,25664.7,4277.45,0
2024-10-30,SKU0183,15,64161.75,4277.45,0
2024-10-31,SKU0183,9,38497.05,4277.45,0
2024-11-01,SKU0183,8,34219.6,4277.45,0
2024-11-02,SKU0183,5,21387.25,4277.45,0
2024-11-03,SKU0183,14,59884.3,4277.45,0
2024-11-04,SKU0183,18,76994.1,4277.45,0
2024-11-05,SKU0183,9,38497.05,4277.45,0
2024-11-06,SKU0183,30,128323.5,4277.45,0
2024-11-07,SKU0183,12,51329.4,4277.45,0
2024-11-08,SKU0183,17,58047.28,3414.55,1
2024-11-09,SKU0183,5,17072.73,3414.55,1
2024-11-10,SKU0183,14,47803.64,3414.55,1
2024-11-11,SKU0183,14,47803.64,3414.55,1
2024-11-12,SKU0183,13,44389.09,3414.55,1
2024-11-13,SKU0183,28,95607.28,3414.55,1
2024-11-14,SKU0183,22,75120.0,3414.55,1
2024-11-15,SKU0183,13,44389.09,3414.55,1
2024-11-16,SKU0183,12,51329.4,4277.45,0
2024-11-17,SKU0183,5,21387.25,4277.45,0
2024-11-18,SKU0183,9,38497.05,4277.45,0
2024-11-19,SKU0183,6,25664.7,4277.45,0
2024-11-20,SKU0183,8,34219.6,4277.45,0
2024-11-21,SKU0183,8,34219.6,4277.45,0
2024-11-22,SKU0183,8,34219.6,4277.45,0
2024-11-23,SKU0183,9,38497.05,4277.45,0
2024-11-24,SKU0183,8,34219.6,4277.45,0
2024-11-25,SKU0183,13,55606.85,4277.45,0
2024-11-26,SKU0183,12,51329.4,4277.45,0
2024-11-27,SKU0183,12,51329.4,4277.45,0
2024-11-28,SKU0183,17,72716.65,4277.45,0
2024-11-29,SKU0183,10,42774.5,4277.45,0
2024-11-30,SKU0183,9,38497.05,4277.45,0
2024-12-01,SKU0183,7,29942.15,4277.45,0
2024-12-02,SKU0183,12,51329.4,4277.45,0
2024-12-03,SKU0183,10,42774.5,4277.45,0
2024-12-04,SKU0183,11,47051.95,4277.45,0
2024-12-05,SKU0183,15,64161.75,4277.45,0
2024-12-06,SKU0183,15,64161.75,4277.45,0
2024-12-07,SKU0183,5,21387.25,4277.45,0
2024-12-08,SKU0183,4,17109.8,4277.45,0
2024-12-09,SKU0183,15,64161.75,4277.45,0
2024-12-10,SKU0183,20,85549.0,4277.45,0
2024-12-11,SKU0183,8,34219.6,4277.45,0
2024-12-12,SKU0183,15,64161.75,4277.45,0
2024-12-13,SKU0183,12,51329.4,4277.45,0
2024-12-14,SKU0183,8,34219.6,4277.45,0
2024-12-15,SKU0183,2,8554.9,4277.45,0
2024-12-16,SKU0183,5,21387.25,4277.45,0
2024-12-17,SKU0183,8,34219.6,4277.45,0
2024-12-18,SKU0183,14,59884.3,4277.45,0
2024-12-19,SKU0183,22,94103.9,4277.45,0
